"File name","Dimensions","Model","Lens","Shutter speed","Aperture","ISO","Focal length","Date Original","Keywords",
"211215-5763.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:06 PM","TLS - Time Lines",
"211215-5764.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:07 PM","TLS - Time Lines",
"211215-5765.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:07 PM","TLS - Time Lines",
"211215-5766.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:07 PM","TLS - Time Lines",
"211215-5767.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:12 PM","TLS - Time Lines",
"211215-5768.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:12 PM","TLS - Time Lines",
"211215-5769.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:12 PM","TLS - Time Lines",
"211215-5770.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:12 PM","TLS - Time Lines",
"211215-5771.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:13 PM","TLS - Time Lines",
"211215-5772.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:14 PM","TLS - Time Lines",
"211215-5773.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:14 PM","TLS - Time Lines",
"211215-5774.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:14 PM","TLS - Time Lines",
"211215-5775.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:14 PM","TLS - Time Lines",
"211215-5776.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:19 PM","TLS - Time Lines",
"211215-5777.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:19 PM","TLS - Time Lines",
"211215-5778.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:19 PM","TLS - Time Lines",
"211215-5779.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:19 PM","TLS - Time Lines",
"211215-5780.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:20 PM","TLS - Time Lines",
"211215-5781.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:20 PM","TLS - Time Lines",
"211215-5782.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:21 PM","TLS - Time Lines",
"211215-5783.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:21 PM","TLS - Time Lines",
"211215-5784.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:21 PM","TLS - Time Lines",
"211215-5785.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:22 PM","TLS - Time Lines",
"211215-5786.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:25 PM","TLS - Time Lines",
"211215-5787.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:25 PM","TLS - Time Lines",
"211215-5788.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:25 PM","TLS - Time Lines",
"211215-5789.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:26 PM","TLS - Time Lines",
"211215-5790.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:31 PM","TLS - Time Lines",
"211215-5791.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:31 PM","TLS - Time Lines",
"211215-5792.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:31 PM","TLS - Time Lines",
"211215-5793.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:31 PM","TLS - Time Lines",
"211215-5794.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:35 PM","TLS - Time Lines",
"211215-5795.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:35 PM","TLS - Time Lines",
"211215-5796.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:35 PM","TLS - Time Lines",
"211215-5797.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:36 PM","TLS - Time Lines",
"211215-5798.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:36 PM","TLS - Time Lines",
"211215-5799.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:36 PM","TLS - Time Lines",
"211215-5800.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:38 PM","TLS - Time Lines",
"211215-5801.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:38 PM","TLS - Time Lines",
"211215-5802.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:38 PM","TLS - Time Lines",
"211215-5803.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:38 PM","TLS - Time Lines",
"211215-5804.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:39 PM","TLS - Time Lines",
"211215-5805.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:39 PM","TLS - Time Lines",
"211215-5806.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:39 PM","TLS - Time Lines",
"211215-5807.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:40 PM","TLS - Time Lines",
"211215-5808.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:40 PM","TLS - Time Lines",
"211215-5809.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:40 PM","TLS - Time Lines",
"211215-5810.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:40 PM","TLS - Time Lines",
"211215-5811.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:41 PM","TLS - Time Lines",
"211215-5812.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:41 PM","TLS - Time Lines",
"211215-5813.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:52 PM","TLS - Time Lines",
"211215-5814.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:52 PM","TLS - Time Lines",
"211215-5815.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:52 PM","TLS - Time Lines",
"211215-5816.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:52 PM","TLS - Time Lines",
"211215-5817.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:53 PM","TLS - Time Lines",
"211215-5818.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:53 PM","TLS - Time Lines",
"211215-5819.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:20:53 PM","TLS - Time Lines",
"211215-5820.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:21:18 PM","TLS - Time Lines",
"211215-5821.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:21:18 PM","TLS - Time Lines",
"211215-5822.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:21:37 PM","TLS - Time Lines",
"211215-5823.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:21:37 PM","TLS - Time Lines",
"211215-5824.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:21:37 PM","TLS - Time Lines",
"211215-5825.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:21:38 PM","TLS - Time Lines",
"211215-5826.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:21:39 PM","TLS - Time Lines",
"211215-5827.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:21:39 PM","TLS - Time Lines",
"211215-5828.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:21:39 PM","TLS - Time Lines",
"211215-5829.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:21:40 PM","TLS - Time Lines",
"211215-5830.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:21:59 PM","TLS - Time Lines",
"211215-5831.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:21:59 PM","TLS - Time Lines",
"211215-5832.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 13","ISO 100","16 mm","12/15/21 9:22:08 PM","TLS - Time Lines",
"211215-5833.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 13","ISO 100","16 mm","12/15/21 9:22:08 PM","TLS - Time Lines",
"211215-5834.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 13","ISO 100","16 mm","12/15/21 9:22:08 PM","TLS - Time Lines",
"211215-5835.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 13","ISO 100","16 mm","12/15/21 9:22:26 PM","TLS - Time Lines",
"211215-5836.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 13","ISO 100","16 mm","12/15/21 9:22:26 PM","TLS - Time Lines",
"211215-5837.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 13","ISO 100","16 mm","12/15/21 9:22:26 PM","TLS - Time Lines",
"211215-5838.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 13","ISO 100","16 mm","12/15/21 9:22:26 PM","TLS - Time Lines",
"211215-5839.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","35 mm","12/15/21 9:22:39 PM","TLS - Time Lines",
"211215-5840.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","35 mm","12/15/21 9:22:39 PM","TLS - Time Lines",
"211215-5841.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","35 mm","12/15/21 9:22:39 PM","TLS - Time Lines",
"211215-5842.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","35 mm","12/15/21 9:22:39 PM","TLS - Time Lines",
"211215-5843.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","35 mm","12/15/21 9:22:40 PM","TLS - Time Lines",
"211215-5844.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","35 mm","12/15/21 9:22:51 PM","TLS - Time Lines",
"211215-5845.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","35 mm","12/15/21 9:22:51 PM","TLS - Time Lines",
"211215-5846.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","35 mm","12/15/21 9:22:51 PM","TLS - Time Lines",
"211215-5847.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","35 mm","12/15/21 9:22:52 PM","TLS - Time Lines",
"211215-5848.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","35 mm","12/15/21 9:22:52 PM","TLS - Time Lines",
"211215-5849.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","35 mm","12/15/21 9:22:52 PM","TLS - Time Lines",
"211215-5850.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","35 mm","12/15/21 9:22:53 PM","TLS - Time Lines",
"211215-5851.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","35 mm","12/15/21 9:22:53 PM","TLS - Time Lines",
"211215-5852.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","35 mm","12/15/21 9:22:54 PM","TLS - Time Lines",
"211215-5853.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","35 mm","12/15/21 9:22:54 PM","TLS - Time Lines",
"211215-5854.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","35 mm","12/15/21 9:22:54 PM","TLS - Time Lines",
"211215-5855.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","35 mm","12/15/21 9:22:54 PM","TLS - Time Lines",
"211215-5856.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","35 mm","12/15/21 9:22:55 PM","TLS - Time Lines",
"211215-5857.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","16 mm","12/15/21 9:23:08 PM","TLS - Time Lines",
"211215-5858.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","16 mm","12/15/21 9:23:08 PM","TLS - Time Lines",
"211215-5859.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","16 mm","12/15/21 9:23:08 PM","TLS - Time Lines",
"211215-5860.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","16 mm","12/15/21 9:23:08 PM","TLS - Time Lines",
"211215-5861.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","16 mm","12/15/21 9:23:09 PM","TLS - Time Lines",
"211215-5862.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","16 mm","12/15/21 9:23:09 PM","TLS - Time Lines",
"211215-5863.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","16 mm","12/15/21 9:23:09 PM","TLS - Time Lines",
"211215-5864.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","16 mm","12/15/21 9:23:17 PM","TLS - Time Lines",
"211215-5865.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","16 mm","12/15/21 9:23:18 PM","TLS - Time Lines",
"211215-5866.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","16 mm","12/15/21 9:23:18 PM","TLS - Time Lines",
"211215-5867.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","16 mm","12/15/21 9:23:19 PM","TLS - Time Lines",
"211215-5868.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","16 mm","12/15/21 9:23:19 PM","TLS - Time Lines",
"211215-5869.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","16 mm","12/15/21 9:23:19 PM","TLS - Time Lines",
"211215-5870.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","16 mm","12/15/21 9:23:19 PM","TLS - Time Lines",
"211215-5871.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","16 mm","12/15/21 9:23:43 PM","TLS - Time Lines",
"211215-5872.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","16 mm","12/15/21 9:23:44 PM","TLS - Time Lines",
"211215-5873.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","16 mm","12/15/21 9:23:44 PM","TLS - Time Lines",
"211215-5874.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","16 mm","12/15/21 9:23:44 PM","TLS - Time Lines",
"211215-5875.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","16 mm","12/15/21 9:23:45 PM","TLS - Time Lines",
"211215-5876.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","16 mm","12/15/21 9:23:45 PM","TLS - Time Lines",
"211215-5877.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","16 mm","12/15/21 9:23:51 PM","TLS - Time Lines",
"211215-5878.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","16 mm","12/15/21 9:23:51 PM","TLS - Time Lines",
"211215-5879.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","16 mm","12/15/21 9:23:51 PM","TLS - Time Lines",
"211215-5880.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","16 mm","12/15/21 9:23:53 PM","TLS - Time Lines",
"211215-5881.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","16 mm","12/15/21 9:23:53 PM","TLS - Time Lines",
"211215-5882.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","16 mm","12/15/21 9:23:53 PM","TLS - Time Lines",
"211215-5883.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","16 mm","12/15/21 9:23:54 PM","TLS - Time Lines",
"211215-5884.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","16 mm","12/15/21 9:23:54 PM","TLS - Time Lines",
"211215-5885.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","16 mm","12/15/21 9:23:56 PM","TLS - Time Lines",
"211215-5886.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","16 mm","12/15/21 9:23:56 PM","TLS - Time Lines",
"211215-5887.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","16 mm","12/15/21 9:23:57 PM","TLS - Time Lines",
"211215-5888.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","16 mm","12/15/21 9:23:57 PM","TLS - Time Lines",
"211215-5889.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","16 mm","12/15/21 9:23:57 PM","TLS - Time Lines",
"211215-5890.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","16 mm","12/15/21 9:23:58 PM","TLS - Time Lines",
"211215-5891.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","16 mm","12/15/21 9:23:58 PM","TLS - Time Lines",
"211215-5892.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","16 mm","12/15/21 9:24:04 PM","TLS - Time Lines",
"211215-5893.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","16 mm","12/15/21 9:24:04 PM","TLS - Time Lines",
"211215-5894.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","16 mm","12/15/21 9:24:04 PM","TLS - Time Lines",
"211215-5895.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","16 mm","12/15/21 9:24:04 PM","TLS - Time Lines",
"211215-5896.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","⅛ sec","ƒ / 6.3","ISO 100","16 mm","12/15/21 9:24:07 PM","TLS - Time Lines",
